H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f2999fffffff,N4,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",0.19301318521781027
863f2999fffffff,N4,Corridors_2022_within_1.0km,27,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456070377716472))",31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",0.17636873630521388
863f2999fffffff,N4,Corridors_2022_within_1.0km,44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.14150540223014757
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.9176260933257174
863f2999fffffff,N4,Corridors_2022_within_1.0km,45,Shrubland,"(np.float64(37.66537935049069), np.float64(22.458707288119424))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.2817085095687726
863f2999fffffff,N4,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.6888725542992734
863f2999fffffff,N4,Corridors_2022_within_1.0km,36,Shrubland,"(np.float64(37.67046796176068), np.float64(22.458492030127346))",43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",0.3582558630516026
863f2999fffffff,N4,Corridors_2022_within_1.0km,9,Grassland,"(np.float64(37.69350062329851), np.float64(22.42014920028849))",10,Grassland,"(np.float64(37.69323280165273), np.float64(22.419207446573147))",0.08821872639244281
863f2999fffffff,N4,Corridors_2022_within_1.0km,24,Shrubland,"(np.float64(37.68364478673349), np.float64(22.417485382636524))",26,Shrubland,"(np.float64(37.683055579112754), np.float64(22.41624764918208))",0.12726641182498996
863f2999fffffff,N4,Corridors_2022_within_1.0km,41,Shrubland,"(np.float64(37.668593210240154), np.float64(22.4340064335285))",42,Shrubland,"(np.float64(37.66819147777147), np.float64(22.433064679813157))",0.0942956842608543
863f2999fffffff,N4,Corridors_2022_within_1.0km,30,Shrubland,"(np.float64(37.67229807634023), np.float64(22.434380145320297))",42,Shrubland,"(np.float64(37.66819147777147), np.float64(22.433064679813157))",0.4703357288373083
863f2999fffffff,N4,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",45,Shrubland,"(np.float64(37.66537935049069), np.float64(22.458707288119424))",0.4690680667732982
863f2999fffffff,N4,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",0.4346517410675998
863f2999fffffff,N4,Corridors_2022_within_1.0km,10,Grassland,"(np.float64(37.69323280165273), np.float64(22.419207446573147))",18,Grassland,"(np.float64(37.68600161721643), np.float64(22.41422960550635))",0.9148351840462231
863f2999fffffff,N4,Corridors_2022_within_1.0km,12,Grassland,"(np.float64(37.69216151506957), np.float64(22.425261577600335))",15,Shrubland,"(np.float64(37.690822406840624), np.float64(22.422301780209267))",0.3003969917561569
863f2999fffffff,N4,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",48,Shrubland,"(np.float64(37.66484370719911), np.float64(22.460644610048124))",0.8278150192233007
863f2999fffffff,N4,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.6913580501322), np.float64(22.419207446573147))",18,Grassland,"(np.float64(37.68600161721643), np.float64(22.41422960550635))",0.7390658375387056
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",35,Shrubland,"(np.float64(37.67113751587515), np.float64(22.4580884213922))",0.35814563844424263
863f2999fffffff,N4,Corridors_2022_within_1.0km,8,Shrubland,"(np.float64(37.693768444944304), np.float64(22.419476519063245))",11,Grassland,"(np.float64(37.692268643727886), np.float64(22.423566420912724))",0.3972757532469456
863f2999fffffff,N4,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.5803404980613593
863f2999fffffff,N4,Corridors_2022_within_1.0km,16,Shrubland,"(np.float64(37.689780878218116), np.float64(22.42183837758743))",24,Shrubland,"(np.float64(37.68364478673349), np.float64(22.417485382636524))",0.7818235947835495
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",0.9243568398262645
863f2999fffffff,N4,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",0.2135186681653637
863f2999fffffff,N4,Corridors_2022_within_1.0km,19,Grassland,"(np.float64(37.68573379557064), np.float64(22.471407509652014))",20,Shrubland,"(np.float64(37.685198152279064), np.float64(22.47086936467182))",0.07607660438546111
863f2999fffffff,N4,Corridors_2022_within_1.0km,27,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456070377716472))",33,Shrubland,"(np.float64(37.672342713281196), np.float64(22.46225904498871))",0.5842761795995718
863f2999fffffff,N4,Corridors_2022_within_1.0km,45,Shrubland,"(np.float64(37.66537935049069), np.float64(22.458707288119424))",48,Shrubland,"(np.float64(37.66484370719911), np.float64(22.460644610048124))",0.1809743594265921
863f2999fffffff,N4,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",48,Shrubland,"(np.float64(37.66484370719911), np.float64(22.460644610048124))",0.5980049329188387
863f2999fffffff,N4,Corridors_2022_within_1.0km,36,Shrubland,"(np.float64(37.67046796176068), np.float64(22.458492030127346))",45,Shrubland,"(np.float64(37.66537935049069), np.float64(22.458707288119424))",0.5651052102739845
863f2999fffffff,N4,Corridors_2022_within_1.0km,21,Shrubland,"(np.float64(37.684662508987486), np.float64(22.470331219691627))",23,Shrubland,"(np.float64(37.684394687341694), np.float64(22.471272973406965))",0.08822799247022185
863f2999fffffff,N4,Corridors_2022_within_1.0km,15,Shrubland,"(np.float64(37.690822406840624), np.float64(22.422301780209267))",16,Shrubland,"(np.float64(37.689780878218116), np.float64(22.42183837758743))",0.1226127639271138
863f2999fffffff,N4,Corridors_2022_within_1.0km,9,Grassland,"(np.float64(37.69350062329851), np.float64(22.42014920028849))",12,Grassland,"(np.float64(37.69216151506957), np.float64(22.425261577600335))",0.47476361326453453
863f2999fffffff,N4,Corridors_2022_within_1.0km,10,Grassland,"(np.float64(37.69323280165273), np.float64(22.419207446573147))",11,Grassland,"(np.float64(37.692268643727886), np.float64(22.423566420912724))",0.39906699461342776
863f2999fffffff,N4,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.6611273062087097
863f2999fffffff,N4,Corridors_2022_within_1.0km,18,Grassland,"(np.float64(37.68600161721643), np.float64(22.41422960550635))",24,Shrubland,"(np.float64(37.68364478673349), np.float64(22.417485382636524))",0.38845966459047754
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",0.5057987883184436
863f2999fffffff,N4,Corridors_2022_within_1.0km,8,Shrubland,"(np.float64(37.693768444944304), np.float64(22.419476519063245))",13,Shrubland,"(np.float64(37.691625871777994), np.float64(22.419745591553344))",0.23898683147876712
863f2999fffffff,N4,Corridors_2022_within_1.0km,16,Shrubland,"(np.float64(37.689780878218116), np.float64(22.42183837758743))",26,Shrubland,"(np.float64(37.683055579112754), np.float64(22.41624764918208))",0.8946271953573712
863f2999fffffff,N4,Corridors_2022_within_1.0km,43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",0.3556382660640551
863f2999fffffff,N4,Corridors_2022_within_1.0km,19,Grassland,"(np.float64(37.68573379557064), np.float64(22.471407509652014))",22,Grassland,"(np.float64(37.68420338616613), np.float64(22.468947418313984))",0.27557287749105713
863f2999fffffff,N4,Corridors_2022_within_1.0km,21,Shrubland,"(np.float64(37.684662508987486), np.float64(22.470331219691627))",25,Grassland,"(np.float64(37.68359122240433), np.float64(22.470139025055843))",0.1201051418573769
863f2999fffffff,N4,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",0.2338889491294543
863f2999fffffff,N4,Corridors_2022_within_1.0km,10,Grassland,"(np.float64(37.69323280165273), np.float64(22.419207446573147))",13,Shrubland,"(np.float64(37.691625871777994), np.float64(22.419745591553344))",0.18456162426553055
863f2999fffffff,N4,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",0.5274297467709146
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",0.7321345244250735
863f2999fffffff,N4,Corridors_2022_within_1.0km,17,Shrubland,"(np.float64(37.688947655320106), np.float64(22.411000735625183))",18,Grassland,"(np.float64(37.68600161721643), np.float64(22.41422960550635))",0.4336218821274593
863f2999fffffff,N4,Corridors_2022_within_1.0km,8,Shrubland,"(np.float64(37.693768444944304), np.float64(22.419476519063245))",15,Shrubland,"(np.float64(37.690822406840624), np.float64(22.422301780209267))",0.41110803876318935
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",35,Shrubland,"(np.float64(37.67113751587515), np.float64(22.4580884213922))",0.2103222735044798
863f2999fffffff,N4,Corridors_2022_within_1.0km,43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.4875020590814153
863f2999fffffff,N4,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",0.29829845500093866
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",0.7766507255595537
863f2999fffffff,N4,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.691625871777994), np.float64(22.419745591553344))",14,Shrubland,"(np.float64(37.6913580501322), np.float64(22.419207446573147))",0.05600393801610753
863f2999fffffff,N4,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",36,Shrubland,"(np.float64(37.67046796176068), np.float64(22.458492030127346))",0.20212498464685782
863f2999fffffff,N4,Corridors_2022_within_1.0km,10,Grassland,"(np.float64(37.69323280165273), np.float64(22.419207446573147))",15,Shrubland,"(np.float64(37.690822406840624), np.float64(22.422301780209267))",0.3821726303763644
863f2999fffffff,N4,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",45,Shrubland,"(np.float64(37.66537935049069), np.float64(22.458707288119424))",0.7590759156004716
863f2999fffffff,N4,Corridors_2022_within_1.0km,2,Grassland,"(np.float64(37.71452462249293), np.float64(22.457819348902103))",4,Shrubland,"(np.float64(37.713051603441095), np.float64(22.461720900008515))",0.38088418791668
863f2999fffffff,N4,Corridors_2022_within_1.0km,11,Grassland,"(np.float64(37.692268643727886), np.float64(22.423566420912724))",16,Shrubland,"(np.float64(37.689780878218116), np.float64(22.42183837758743))",0.31539057371048335
863f2999fffffff,N4,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.6913580501322), np.float64(22.419207446573147))",15,Shrubland,"(np.float64(37.690822406840624), np.float64(22.422301780209267))",0.2793192869059976
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",0.30069047333432264
863f2999fffffff,N4,Corridors_2022_within_1.0km,46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.09684115441490734
863f2999fffffff,N4,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",0.4393425771442852
863f2999fffffff,N4,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.6913580501322), np.float64(22.419207446573147))",24,Shrubland,"(np.float64(37.68364478673349), np.float64(22.417485382636524))",0.8694698191245677
863f2999fffffff,N4,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.67113751587515), np.float64(22.4580884213922))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.7367041857984511
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",0.3553239416493672
863f2999fffffff,N4,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",36,Shrubland,"(np.float64(37.67046796176068), np.float64(22.458492030127346))",0.13540435917394064
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.8737299158462123
863f2999fffffff,N4,Corridors_2022_within_1.0km,43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",48,Shrubland,"(np.float64(37.66484370719911), np.float64(22.460644610048124))",0.3004250898687412
863f2999fffffff,N4,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",45,Shrubland,"(np.float64(37.66537935049069), np.float64(22.458707288119424))",0.547611105417198
863f2999fffffff,N4,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.691625871777994), np.float64(22.419745591553344))",16,Shrubland,"(np.float64(37.689780878218116), np.float64(22.42183837758743))",0.2756897309568376
863f2999fffffff,N4,Corridors_2022_within_1.0km,47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",48,Shrubland,"(np.float64(37.66484370719911), np.float64(22.460644610048124))",0.3711142641914007
863f2999fffffff,N4,Corridors_2022_within_1.0km,40,Shrubland,"(np.float64(37.668593210240154), np.float64(22.427548693766163))",42,Shrubland,"(np.float64(37.66819147777147), np.float64(22.433064679813157))",0.48869444869585077
863f2999fffffff,N4,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",0.5534813700535828
863f2999fffffff,N4,Corridors_2022_within_1.0km,30,Shrubland,"(np.float64(37.67229807634023), np.float64(22.434380145320297))",41,Shrubland,"(np.float64(37.668593210240154), np.float64(22.4340064335285))",0.4125236797172678
863f2999fffffff,N4,Corridors_2022_within_1.0km,20,Shrubland,"(np.float64(37.685198152279064), np.float64(22.47086936467182))",21,Shrubland,"(np.float64(37.684662508987486), np.float64(22.470331219691627))",0.07607681314361703
863f2999fffffff,N4,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.6913580501322), np.float64(22.419207446573147))",17,Shrubland,"(np.float64(37.688947655320106), np.float64(22.411000735625183))",0.7716956454601384
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",0.5230994872203659
863f2999fffffff,N4,Corridors_2022_within_1.0km,8,Shrubland,"(np.float64(37.693768444944304), np.float64(22.419476519063245))",10,Grassland,"(np.float64(37.69323280165273), np.float64(22.419207446573147))",0.06401286152231025
863f2999fffffff,N4,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.5532427084408833
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",0.7972911137641536
863f2999fffffff,N4,Corridors_2022_within_1.0km,29,Shrubland,"(np.float64(37.67394964315593), np.float64(22.437235303409665))",42,Shrubland,"(np.float64(37.66819147777147), np.float64(22.433064679813157))",0.7374507545986697
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",0.6013893305153525
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",48,Shrubland,"(np.float64(37.66484370719911), np.float64(22.460644610048124))",0.9436572117079242
863f2999fffffff,N4,Corridors_2022_within_1.0km,21,Shrubland,"(np.float64(37.684662508987486), np.float64(22.470331219691627))",22,Grassland,"(np.float64(37.68420338616613), np.float64(22.468947418313984))",0.13227166698367504
863f2999fffffff,N4,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.691625871777994), np.float64(22.419745591553344))",18,Grassland,"(np.float64(37.68600161721643), np.float64(22.41422960550635))",0.7914411730720798
863f2999fffffff,N4,Corridors_2022_within_1.0km,27,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456070377716472))",35,Shrubland,"(np.float64(37.67113751587515), np.float64(22.4580884213922))",0.3854269819459647
863f2999fffffff,N4,Corridors_2022_within_1.0km,36,Shrubland,"(np.float64(37.67046796176068), np.float64(22.458492030127346))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.6726651982627997
863f2999fffffff,N4,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.6865271624109096
863f2999fffffff,N4,Corridors_2022_within_1.0km,15,Shrubland,"(np.float64(37.690822406840624), np.float64(22.422301780209267))",24,Shrubland,"(np.float64(37.68364478673349), np.float64(22.417485382636524))",0.9028431201021077
863f2999fffffff,N4,Corridors_2022_within_1.0km,27,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456070377716472))",44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",0.925769030807924
863f2999fffffff,N4,Corridors_2022_within_1.0km,9,Grassland,"(np.float64(37.69350062329851), np.float64(22.42014920028849))",14,Shrubland,"(np.float64(37.6913580501322), np.float64(22.419207446573147))",0.25189404998611553
863f2999fffffff,N4,Corridors_2022_within_1.0km,18,Grassland,"(np.float64(37.68600161721643), np.float64(22.41422960550635))",26,Shrubland,"(np.float64(37.683055579112754), np.float64(22.41624764918208))",0.37229514917628154
863f2999fffffff,N4,Corridors_2022_within_1.0km,20,Shrubland,"(np.float64(37.685198152279064), np.float64(22.47086936467182))",23,Shrubland,"(np.float64(37.684394687341694), np.float64(22.471272973406965))",0.09602071227577334
863f2999fffffff,N4,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",0.351805799222498
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",36,Shrubland,"(np.float64(37.67046796176068), np.float64(22.458492030127346))",0.4398564166221706
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",0.19292233963385252
863f2999fffffff,N4,Corridors_2022_within_1.0km,8,Shrubland,"(np.float64(37.693768444944304), np.float64(22.419476519063245))",12,Grassland,"(np.float64(37.69216151506957), np.float64(22.425261577600335))",0.5405015281633645
863f2999fffffff,N4,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",48,Shrubland,"(np.float64(37.66484370719911), np.float64(22.460644610048124))",0.5945650431726412
863f2999fffffff,N4,Corridors_2022_within_1.0km,17,Shrubland,"(np.float64(37.688947655320106), np.float64(22.411000735625183))",24,Shrubland,"(np.float64(37.68364478673349), np.float64(22.417485382636524))",0.8207155139880101
